person_id,origin,destination,origin_type,destination_type,direction,origin_is_flexible_land,destination_is_flexible_land,candidate_origin_airports,candidate_destination_airports,fixed_origin_airport,fixed_destination_airport,nearest_airport,nearest_airport_distance_km,airport_rankings,direct_distance_lower_bound_km,direct_lower_bound_origin,direct_lower_bound_destination,technical_min_travel_minutes_lower_bound,technical_min_aircraft_type,technical_min_sea_stops,minimum_fuel_requirement_estimate_kg,earliest,latest,task_type,priority,window_minutes,slack_minutes,potentially_tight
P1595,F033,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,227.0,"[""A01"", ""A02"", ""A03""]",227.0,F033,A01,55,T1,0,567.5,2026-08-08 09:07,2026-08-09 23:59,shift,3,2332,2277,0
P1596,F028,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,217.0,"[""A01"", ""A02"", ""A03""]",217.0,F028,A01,53,T1,0,542.5,2026-08-06 07:59,2026-08-09 09:16,shift,3,4397,4344,0
P1597,F026,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,204.0,"[""A01"", ""A02"", ""A03""]",204.0,F026,A01,49,T1,0,510.0,2026-08-06 08:53,2026-08-08 09:54,shift,3,2941,2892,0
P1598,LAND,F040,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A03,342.0,"[""A03"", ""A02"", ""A01""]",342.0,A03,F040,94,T2,1,855.0,2026-08-03 06:05,2026-08-05 07:53,shift,3,2988,2894,0
P1599,F009,F003,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,192.0,"[""A01"", ""A02"", ""A03""]",48.0,F009,F003,12,T1,1,120.0,2026-08-04 10:54,2026-08-06 11:38,shift,3,2924,2912,0
P1600,F001,A01,FACILITY,AIRPORT,inbound,0,0,[],"[""A01""]",,A01,A01,219.0,"[""A01"", ""A02"", ""A03""]",219.0,F001,A01,53,T1,0,547.5,2026-08-06 11:18,2026-08-08 12:42,shift,3,2964,2911,0
P1601,LAND,F001,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,219.0,"[""A01"", ""A02"", ""A03""]",219.0,A01,F001,53,T1,1,547.5,2026-08-05 10:08,2026-08-07 11:08,shift,3,2940,2887,0
P1602,F010,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,216.0,"[""A01"", ""A02"", ""A03""]",216.0,F010,A01,52,T1,0,540.0,2026-08-08 11:07,2026-08-09 12:35,shift,3,1528,1476,0
P1603,F016,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,181.0,"[""A01"", ""A02"", ""A03""]",181.0,F016,A01,44,T1,0,452.5,2026-08-09 09:45,2026-08-09 12:30,production,2,165,121,0
P1604,LAND,F048,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A03,254.0,"[""A03"", ""A02"", ""A01""]",254.0,A03,F048,70,T2,1,635.0,2026-08-05 09:57,2026-08-07 11:34,shift,3,2977,2907,0
P1605,LAND,F011,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,201.0,"[""A01"", ""A02"", ""A03""]",201.0,A01,F011,49,T1,1,502.5,2026-08-04 09:43,2026-08-05 10:38,shift,3,1495,1446,0
P1606,F048,F039,FACILITY,FACILITY,shuttle,0,0,[],[],,,A03,223.0,"[""A03"", ""A02"", ""A01""]",31.0,F048,F039,8,T1,1,77.5,2026-08-04 10:52,2026-08-08 11:02,temporary,4,5770,5762,0
P1607,LAND,F018,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,196.0,"[""A01"", ""A02"", ""A03""]",196.0,A01,F018,48,T1,1,490.0,2026-08-03 07:01,2026-08-03 10:03,production,2,182,134,0
P1608,LAND,F021,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,218.0,"[""A01"", ""A02"", ""A03""]",218.0,A01,F021,53,T1,1,545.0,2026-08-05 07:44,2026-08-08 08:54,shift,3,4390,4337,0
P1609,LAND,F001,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,219.0,"[""A01"", ""A02"", ""A03""]",219.0,A01,F001,53,T1,1,547.5,2026-08-06 09:09,2026-08-06 12:28,production,2,199,146,0
P1610,LAND,F009,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,166.0,"[""A01"", ""A02"", ""A03""]",166.0,A01,F009,40,T1,1,415.0,2026-08-03 07:53,2026-08-06 08:33,shift,3,4360,4320,0
P1611,A01,F006,AIRPORT,FACILITY,outbound,0,0,"[""A01""]",[],A01,,A01,235.0,"[""A01"", ""A02"", ""A03""]",235.0,A01,F006,57,T1,1,587.5,2026-08-06 07:00,2026-08-09 08:15,shift,3,4395,4338,0
P1612,LAND,F038,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A03,263.0,"[""A03"", ""A02"", ""A01""]",263.0,A03,F038,72,T2,1,657.5,2026-08-03 00:00,2026-08-04 07:59,shift,3,1919,1847,0
P1613,LAND,F047,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A02,241.0,"[""A02"", ""A01"", ""A03""]",241.0,A02,F047,58,T1,1,602.5,2026-08-08 09:57,2026-08-09 23:59,shift,3,2282,2224,0
P1614,F047,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A02,241.0,"[""A02"", ""A01"", ""A03""]",241.0,F047,A02,58,T1,0,602.5,2026-08-05 10:34,2026-08-05 13:47,production,2,193,135,0
P1615,LAND,F043,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A03,303.0,"[""A03"", ""A02"", ""A01""]",303.0,A03,F043,83,T2,1,757.5,2026-08-04 10:17,2026-08-06 12:03,shift,3,2986,2903,0
P1616,LAND,F047,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A02,241.0,"[""A02"", ""A01"", ""A03""]",241.0,A02,F047,58,T1,1,602.5,2026-08-05 09:18,2026-08-06 11:01,shift,3,1543,1485,0
P1617,F036,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A02,215.0,"[""A02"", ""A01"", ""A03""]",215.0,F036,A02,52,T1,0,537.5,2026-08-03 16:49,2026-08-05 18:22,shift,3,2973,2921,0
P1618,F001,F005,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,190.0,"[""A01"", ""A02"", ""A03""]",50.0,F001,F005,12,T1,1,125.0,2026-08-08 10:14,2026-08-09 23:59,shift,3,2265,2253,0
P1619,F036,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A02,215.0,"[""A02"", ""A01"", ""A03""]",215.0,F036,A02,52,T1,0,537.5,2026-08-03 00:00,2026-08-04 18:22,shift,3,2542,2490,0
P1620,F003,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,192.0,"[""A01"", ""A02"", ""A03""]",192.0,F003,A01,47,T1,0,480.0,2026-08-06 08:09,2026-08-09 09:30,shift,3,4401,4354,0
P1621,F022,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,194.0,"[""A01"", ""A02"", ""A03""]",194.0,F022,A01,47,T1,0,485.0,2026-08-05 09:41,2026-08-08 10:47,shift,3,4386,4339,0
P1622,F010,A01,FACILITY,AIRPORT,inbound,0,0,[],"[""A01""]",,A01,A01,216.0,"[""A01"", ""A02"", ""A03""]",216.0,F010,A01,52,T1,0,540.0,2026-08-07 11:07,2026-08-09 12:35,shift,3,2968,2916,0
P1623,F013,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,279.0,"[""A01"", ""A02"", ""A03""]",279.0,F013,A01,77,T2,0,697.5,2026-08-07 09:53,2026-08-09 11:22,shift,3,2969,2892,0
P1624,F014,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,164.0,"[""A01"", ""A02"", ""A03""]",164.0,F014,A01,40,T1,0,410.0,2026-08-08 09:49,2026-08-09 23:59,shift,3,2290,2250,0
P1625,LAND,F006,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,235.0,"[""A01"", ""A02"", ""A03""]",235.0,A01,F006,57,T1,1,587.5,2026-08-03 09:32,2026-08-04 10:37,shift,3,1505,1448,0
P1626,F051,A03,FACILITY,AIRPORT,inbound,0,0,[],"[""A03""]",,A03,A03,279.0,"[""A03"", ""A02"", ""A01""]",279.0,F051,A03,77,T2,0,697.5,2026-08-05 10:57,2026-08-06 12:26,shift,3,1529,1452,0
P1627,LAND,F022,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,194.0,"[""A01"", ""A02"", ""A03""]",194.0,A01,F022,47,T1,1,485.0,2026-08-05 08:25,2026-08-08 09:31,shift,3,4386,4339,0
P1628,F022,F033,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,227.0,"[""A01"", ""A02"", ""A03""]",33.0,F022,F033,8,T1,1,82.5,2026-08-04 09:47,2026-08-05 09:55,shift,3,1448,1440,0
P1629,F038,F045,FACILITY,FACILITY,shuttle,0,0,[],[],,,A03,260.0,"[""A03"", ""A02"", ""A01""]",31.0,F038,F045,8,T1,1,77.5,2026-08-03 16:49,2026-08-05 16:59,shift,3,2890,2882,0
P1630,F037,F040,FACILITY,FACILITY,shuttle,0,0,[],[],,,A03,342.0,"[""A03"", ""A02"", ""A01""]",27.0,F037,F040,7,T1,1,67.5,2026-08-03 00:00,2026-08-04 12:23,shift,3,2183,2176,0
P1631,F001,F005,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,190.0,"[""A01"", ""A02"", ""A03""]",50.0,F001,F005,12,T1,1,125.0,2026-08-07 10:14,2026-08-09 23:59,shift,3,3705,3693,0
P1632,F051,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A03,279.0,"[""A03"", ""A02"", ""A01""]",279.0,F051,A03,77,T2,0,697.5,2026-08-04 10:57,2026-08-06 12:26,shift,3,2969,2892,0
P1633,F002,F003,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,192.0,"[""A01"", ""A02"", ""A03""]",53.0,F002,F003,13,T1,1,132.5,2026-08-09 09:21,2026-08-09 23:59,shift,3,878,865,0
P1634,F003,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,192.0,"[""A01"", ""A02"", ""A03""]",192.0,F003,A01,47,T1,0,480.0,2026-08-03 08:36,2026-08-04 09:57,shift,3,1521,1474,0
P1635,F029,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,211.0,"[""A01"", ""A02"", ""A03""]",211.0,F029,A01,51,T1,0,527.5,2026-08-05 10:38,2026-08-06 11:37,shift,3,1499,1448,0
P1636,F036,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A02,215.0,"[""A02"", ""A01"", ""A03""]",215.0,F036,A02,52,T1,0,537.5,2026-08-05 11:57,2026-08-08 13:00,shift,3,4383,4331,0
P1637,F036,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A02,215.0,"[""A02"", ""A01"", ""A03""]",215.0,F036,A02,52,T1,0,537.5,2026-08-09 16:40,2026-08-09 23:59,shift,3,439,387,0
P1638,F042,A03,FACILITY,AIRPORT,inbound,0,0,[],"[""A03""]",,A03,A03,368.0,"[""A03"", ""A02"", ""A01""]",368.0,F042,A03,101,T2,0,920.0,2026-08-07 08:20,2026-08-09 10:23,shift,3,3003,2902,0
P1639,F011,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,201.0,"[""A01"", ""A02"", ""A03""]",201.0,F011,A01,49,T1,0,502.5,2026-08-08 07:51,2026-08-09 23:59,shift,3,2408,2359,0
P1640,A03,F045,AIRPORT,FACILITY,outbound,0,0,"[""A03""]",[],A03,,A03,260.0,"[""A03"", ""A02"", ""A01""]",260.0,A03,F045,71,T2,1,650.0,2026-08-04 08:54,2026-08-05 10:48,shift,3,1554,1483,0
P1641,F043,F051,FACILITY,FACILITY,shuttle,0,0,[],[],,,A03,279.0,"[""A03"", ""A02"", ""A01""]",35.0,F043,F051,9,T1,1,87.5,2026-08-04 10:17,2026-08-07 10:29,shift,3,4332,4323,0
P1642,F020,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,171.0,"[""A01"", ""A02"", ""A03""]",171.0,F020,A01,42,T1,0,427.5,2026-08-09 08:49,2026-08-09 23:59,shift,3,910,868,0
P1643,F048,F039,FACILITY,FACILITY,shuttle,0,0,[],[],,,A03,223.0,"[""A03"", ""A02"", ""A01""]",31.0,F048,F039,8,T1,1,77.5,2026-08-06 10:52,2026-08-09 11:02,shift,3,4330,4322,0
P1644,F009,A01,FACILITY,AIRPORT,inbound,0,0,[],"[""A01""]",,A01,A01,166.0,"[""A01"", ""A02"", ""A03""]",166.0,F009,A01,40,T1,0,415.0,2026-08-04 08:43,2026-08-06 10:01,shift,3,2958,2918,0
P1645,LAND,F019,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,204.0,"[""A01"", ""A02"", ""A03""]",204.0,A01,F019,49,T1,1,510.0,2026-08-03 00:00,2026-08-05 10:06,shift,3,3486,3437,0
P1646,F037,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A03,359.0,"[""A03"", ""A02"", ""A01""]",359.0,F037,A03,98,T2,0,897.5,2026-08-03 11:40,2026-08-05 13:42,shift,3,3002,2904,0
P1647,F038,F045,FACILITY,FACILITY,shuttle,0,0,[],[],,,A03,260.0,"[""A03"", ""A02"", ""A01""]",31.0,F038,F045,8,T1,1,77.5,2026-08-03 16:49,2026-08-05 16:59,shift,3,2890,2882,0
P1648,F017,A01,FACILITY,AIRPORT,inbound,0,0,[],"[""A01""]",,A01,A01,153.0,"[""A01"", ""A02"", ""A03""]",153.0,F017,A01,37,T1,0,382.5,2026-08-08 11:03,2026-08-09 23:59,shift,3,2216,2179,0
P1649,F052,A03,FACILITY,AIRPORT,inbound,0,0,[],"[""A03""]",,A03,A02,259.0,"[""A02"", ""A03"", ""A01""]",261.0,F052,A03,72,T2,0,652.5,2026-08-06 10:24,2026-08-06 14:06,production,2,222,150,0
P1650,A03,F036,AIRPORT,FACILITY,outbound,0,0,"[""A03""]",[],A03,,A02,215.0,"[""A02"", ""A01"", ""A03""]",231.0,A03,F036,56,T1,1,577.5,2026-08-06 10:09,2026-08-08 11:47,shift,3,2978,2922,0
P1651,F023,F032,FACILITY,FACILITY,shuttle,0,0,[],[],,,A02,279.0,"[""A02"", ""A01"", ""A03""]",14.0,F023,F032,4,T1,1,35.0,2026-08-03 00:00,2026-08-05 11:51,temporary,4,3591,3587,0
P1652,F007,F002,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,217.0,"[""A01"", ""A02"", ""A03""]",30.0,F007,F002,8,T1,1,75.0,2026-08-04 10:22,2026-08-06 10:31,shift,3,2889,2881,0
P1653,LAND,F008,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,221.0,"[""A01"", ""A02"", ""A03""]",221.0,A01,F008,54,T1,1,552.5,2026-08-08 08:05,2026-08-09 09:22,shift,3,1517,1463,0
P1654,LAND,F024,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,211.0,"[""A01"", ""A02"", ""A03""]",211.0,A01,F024,51,T1,1,527.5,2026-08-07 09:04,2026-08-07 11:47,production,2,163,112,0
P1655,LAND,F012,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,208.0,"[""A01"", ""A02"", ""A03""]",208.0,A01,F012,50,T1,1,520.0,2026-08-08 07:14,2026-08-09 08:20,shift,3,1506,1456,0
P1656,F020,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,171.0,"[""A01"", ""A02"", ""A03""]",171.0,F020,A01,42,T1,0,427.5,2026-08-03 00:00,2026-08-05 09:06,shift,3,3426,3384,0
P1657,F021,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,218.0,"[""A01"", ""A02"", ""A03""]",218.0,F021,A01,53,T1,0,545.0,2026-08-05 09:04,2026-08-07 10:14,shift,3,2950,2897,0
P1658,F045,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A03,260.0,"[""A03"", ""A02"", ""A01""]",260.0,F045,A03,71,T2,0,650.0,2026-08-06 17:15,2026-08-09 18:38,shift,3,4403,4332,0
P1659,F049,F048,FACILITY,FACILITY,shuttle,0,0,[],[],,,A03,254.0,"[""A03"", ""A02"", ""A01""]",34.0,F049,F048,9,T1,1,85.0,2026-08-07 07:52,2026-08-09 08:02,shift,3,2890,2881,0
P1660,F050,A03,FACILITY,AIRPORT,inbound,0,0,[],"[""A03""]",,A03,A03,403.0,"[""A03"", ""A02"", ""A01""]",403.0,F050,A03,128,T3,0,1007.5,2026-08-09 12:50,2026-08-09 23:59,shift,3,669,541,0
P1661,LAND,F019,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,204.0,"[""A01"", ""A02"", ""A03""]",204.0,A01,F019,49,T1,1,510.0,2026-08-09 07:11,2026-08-09 23:59,shift,3,1008,959,0
P1662,F011,A01,FACILITY,AIRPORT,inbound,0,0,[],"[""A01""]",,A01,A01,201.0,"[""A01"", ""A02"", ""A03""]",201.0,F011,A01,49,T1,0,502.5,2026-08-08 07:51,2026-08-09 08:46,shift,3,1495,1446,0
P1663,F027,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,191.0,"[""A01"", ""A02"", ""A03""]",191.0,F027,A01,46,T1,0,477.5,2026-08-07 16:20,2026-08-08 17:23,shift,3,1503,1457,0
P1664,LAND,F019,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,204.0,"[""A01"", ""A02"", ""A03""]",204.0,A01,F019,49,T1,1,510.0,2026-08-03 08:20,2026-08-03 10:55,production,2,155,106,0
P1665,F029,A02,FACILITY,AIRPORT,inbound,0,0,[],"[""A02""]",,A02,A01,211.0,"[""A01"", ""A02"", ""A03""]",216.0,F029,A02,52,T1,0,540.0,2026-08-08 09:40,2026-08-08 12:46,production,2,186,134,0
P1666,F031,F021,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,218.0,"[""A01"", ""A02"", ""A03""]",44.0,F031,F021,11,T1,1,110.0,2026-08-08 11:14,2026-08-09 23:59,shift,3,2205,2194,0
P1667,LAND,F011,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,201.0,"[""A01"", ""A02"", ""A03""]",201.0,A01,F011,49,T1,1,502.5,2026-08-07 06:36,2026-08-09 23:59,shift,3,3923,3874,0
P1668,LAND,F027,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,191.0,"[""A01"", ""A02"", ""A03""]",191.0,A01,F027,46,T1,1,477.5,2026-08-03 07:53,2026-08-06 08:56,shift,3,4383,4337,0
P1669,F002,F004,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,197.0,"[""A01"", ""A02"", ""A03""]",33.0,F002,F004,8,T1,1,82.5,2026-08-04 08:15,2026-08-06 08:56,shift,3,2921,2913,0
P1670,F020,F019,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,204.0,"[""A01"", ""A02"", ""A03""]",36.0,F020,F019,9,T1,1,90.0,2026-08-03 09:48,2026-08-03 11:56,production,2,128,119,0
P1671,LAND,F020,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,171.0,"[""A01"", ""A02"", ""A03""]",171.0,A01,F020,42,T1,1,427.5,2026-08-03 00:00,2026-08-05 07:57,shift,3,3357,3315,0
P1672,F028,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,217.0,"[""A01"", ""A02"", ""A03""]",217.0,F028,A01,53,T1,0,542.5,2026-08-05 07:45,2026-08-06 09:05,shift,3,1520,1467,0
P1673,F048,F039,FACILITY,FACILITY,shuttle,0,0,[],[],,,A03,223.0,"[""A03"", ""A02"", ""A01""]",31.0,F048,F039,8,T1,1,77.5,2026-08-06 10:52,2026-08-08 11:02,shift,3,2890,2882,0
P1674,F021,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,218.0,"[""A01"", ""A02"", ""A03""]",218.0,F021,A01,53,T1,0,545.0,2026-08-05 09:04,2026-08-07 10:14,shift,3,2950,2897,0
P1675,F028,A02,FACILITY,AIRPORT,inbound,0,0,[],"[""A02""]",,A02,A01,217.0,"[""A01"", ""A02"", ""A03""]",243.0,F028,A02,59,T1,0,607.5,2026-08-04 07:45,2026-08-06 09:05,temporary,4,2960,2901,0
P1676,F006,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,235.0,"[""A01"", ""A02"", ""A03""]",235.0,F006,A01,57,T1,0,587.5,2026-08-07 08:35,2026-08-08 09:50,shift,3,1515,1458,0
P1677,A02,F019,AIRPORT,FACILITY,outbound,0,0,"[""A02""]",[],A02,,A01,204.0,"[""A01"", ""A02"", ""A03""]",216.0,A02,F019,52,T1,1,540.0,2026-08-06 15:14,2026-08-08 16:13,shift,3,2939,2887,0
P1678,F028,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,217.0,"[""A01"", ""A02"", ""A03""]",217.0,F028,A01,53,T1,0,542.5,2026-08-05 07:45,2026-08-07 09:05,shift,3,2960,2907,0
P1679,F029,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,211.0,"[""A01"", ""A02"", ""A03""]",211.0,F029,A01,51,T1,0,527.5,2026-08-08 09:35,2026-08-08 12:47,production,2,192,141,0
P1680,LAND,F016,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,181.0,"[""A01"", ""A02"", ""A03""]",181.0,A01,F016,44,T1,1,452.5,2026-08-09 09:32,2026-08-09 23:59,shift,3,867,823,0
P1681,LAND,F032,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A02,279.0,"[""A02"", ""A01"", ""A03""]",279.0,A02,F032,77,T2,1,697.5,2026-08-07 06:58,2026-08-09 08:35,shift,3,2977,2900,0
P1682,LAND,F025,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,202.0,"[""A01"", ""A02"", ""A03""]",202.0,A01,F025,49,T1,1,505.0,2026-08-04 14:29,2026-08-04 17:33,production,2,184,135,0
P1683,LAND,F042,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A03,368.0,"[""A03"", ""A02"", ""A01""]",368.0,A03,F042,101,T2,1,920.0,2026-08-04 09:02,2026-08-06 11:51,shift,3,3049,2948,0
P1684,LAND,F051,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A03,279.0,"[""A03"", ""A02"", ""A01""]",279.0,A03,F051,77,T2,1,697.5,2026-08-09 07:26,2026-08-09 23:59,shift,3,993,916,0
P1685,LAND,F002,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,217.0,"[""A01"", ""A02"", ""A03""]",217.0,A01,F002,53,T1,1,542.5,2026-08-05 07:29,2026-08-08 08:38,shift,3,4389,4336,0
P1686,LAND,F034,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,246.0,"[""A01"", ""A02"", ""A03""]",246.0,A01,F034,60,T1,1,615.0,2026-08-04 08:12,2026-08-07 09:54,temporary,4,4422,4362,0
P1687,F024,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,211.0,"[""A01"", ""A02"", ""A03""]",211.0,F024,A01,51,T1,0,527.5,2026-08-07 11:21,2026-08-08 12:21,shift,3,1500,1449,0
P1688,LAND,F011,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,201.0,"[""A01"", ""A02"", ""A03""]",201.0,A01,F011,49,T1,1,502.5,2026-08-03 09:43,2026-08-06 10:38,shift,3,4375,4326,0
P1689,F005,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,190.0,"[""A01"", ""A02"", ""A03""]",190.0,F005,A01,46,T1,0,475.0,2026-08-03 00:00,2026-08-04 10:42,shift,3,2082,2036,0
P1690,LAND,F021,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,218.0,"[""A01"", ""A02"", ""A03""]",218.0,A01,F021,53,T1,1,545.0,2026-08-05 07:44,2026-08-08 08:54,shift,3,4390,4337,0
P1691,F032,F025,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,202.0,"[""A01"", ""A02"", ""A03""]",79.0,F032,F025,19,T1,1,197.5,2026-08-08 08:20,2026-08-09 23:59,shift,3,2379,2360,0
P1692,F031,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A02,242.0,"[""A02"", ""A01"", ""A03""]",242.0,F031,A02,59,T1,0,605.0,2026-08-05 11:38,2026-08-07 12:44,shift,3,2946,2887,0
P1693,F008,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,221.0,"[""A01"", ""A02"", ""A03""]",221.0,F008,A01,54,T1,0,552.5,2026-08-07 09:32,2026-08-09 23:59,shift,3,3747,3693,0
P1694,LAND,F008,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,221.0,"[""A01"", ""A02"", ""A03""]",221.0,A01,F008,54,T1,1,552.5,2026-08-08 08:05,2026-08-09 09:22,shift,3,1517,1463,0
P1695,F004,F007,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,233.0,"[""A01"", ""A02"", ""A03""]",36.0,F004,F007,9,T1,1,90.0,2026-08-03 08:10,2026-08-06 08:22,shift,3,4332,4323,0
P1696,F028,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,217.0,"[""A01"", ""A02"", ""A03""]",217.0,F028,A01,53,T1,0,542.5,2026-08-06 07:59,2026-08-09 09:16,shift,3,4397,4344,0
P1697,LAND,F016,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,181.0,"[""A01"", ""A02"", ""A03""]",181.0,A01,F016,44,T1,1,452.5,2026-08-06 15:06,2026-08-08 15:50,shift,3,2924,2880,0
P1698,F023,F032,FACILITY,FACILITY,shuttle,0,0,[],[],,,A02,279.0,"[""A02"", ""A01"", ""A03""]",14.0,F023,F032,4,T1,1,35.0,2026-08-03 11:47,2026-08-05 11:51,shift,3,2884,2880,0
